1939754;2774117;0.7835656812374324;1143;718
529613;2967047;0.7030997900345594;559;1893
7077416;3104652;0.7523501060663097;689;1392
28617060;4382451;0.5563526705062576;1951;2157
478128;1238546;0.7778814532902207;1332;378
3913136;1389;0.5225465153899156;2188;2141
7745101;8382841;0.659658970592491;327;2157
1965712;4038583;0.5650492191681262;1710;2133
24446;8932;0.7752207669593854;1440;500
2245222;3847321;0.6641521504998358;543;2094
178068;130122;0.7104300894121801;790;1620
4394948;2276143;0.7762724484920227;757;752
4450055;3855995;0.5266949702682795;1651;2266
4304811;3086078;0.5470256846887751;1711;2180
5374879;138019;0.5917997946183124;2261;1969
7389636;569088;0.692450826211717;1025;1735
714128;152516;0.8098855401026902;885;177
1330134;345955;0.5803756214332658;889;2224
14313459;1205397;0.4299892138226604;2421;2321
1330277;782992;0.5697218556196706;1113;2241
2306521;2871929;0.6201836108023915;746;2143
19030571;3847286;0.5127262259534653;578;2445
3313164;755053;0.587173044625628;1193;2127
640174;1126725;0.6024756554414629;1815;2008
1006214;2155662;0.7701568398079748;1501;764
17911283;3855996;0.7003650889534819;26;2249
1157949;1131938;0.7714004310667448;1860;707
17546393;2227156;0.5704984933242638;931;2341
621109;345911;0.6882822458070784;2254;1409
22528035;950876;0.7259424288784937;456;1835
22855040;138409;0.6435052738873499;507;2139
18880185;3929193;0.7583786275139772;168;1364
2590592;3804519;0.7545261046963878;178;1717
25979739;2454865;0.7093151955214665;788;1680
4086350;3774292;0.6779589889108677;2120;806
5761740;3847583;0.6145645327812637;2172;1892
18261664;219261;0.5790685367068179;1428;2116
4819756;4786117;0.5750064780677101;1459;2190
866956;3847245;0.6640507241695316;242;2133
14804879;331215;0.6586207604383189;643;2053
13697143;3163737;0.6198843921572145;2404;1589
12635705;345917;0.684283842460749;1810;1550
310848;2275737;0.7216278185654501;1823;1252
46471;4191018;0.6723027311757869;105;2211
30129021;7297093;0.5747497757995519;1488;2129
2945149;3229821;0.6625697908329431;464;2058
85320;1079143;0.8014535517054013;793;275
2277981;1009394;0.6819040157648975;451;1983
33779;370376;0.7812779289663403;823;1124
28528;1079370;0.69026263191937;597;1904
851775;2364732;0.7609610303834666;148;1490
782565;744081;0.7713038134296853;628;1081
19424729;2328825;0.632789417155734;1053;2014
5593822;1108214;0.624924603141235;1733;1956
1017309;1205397;0.7244198545877516;2320;783
61972;367756;0.6433789451192663;1300;1933
67157;327138;0.7995130356530196;381;1025
521657;743138;0.7642449752298277;1077;783
62153;298367;0.8166987954452778;547;218
936112;3558826;0.80997677399576;724;378
314708;771212;0.735318479020898;1955;1280
7427293;3247849;0.7545721335684719;1728;1001
4341815;4734361;0.8354299257753434;153;78
911776;6087874;0.7537840945950156;765;1483
12835695;6087696;0.729553398302662;1552;1303
4568499;5249585;0.7538867135887446;1511;844
648543;82765;0.8014047647747418;150;1042
350072;5046429;0.7768679450568688;1490;778
779608;176622;0.8345891981088982;309;179
1831754;1124181;0.7896726115628452;1320;220
445724;4619950;0.8030580094111726;405;415
5901267;1677904;0.7685005451309692;1770;692
1900320;5667180;0.7986039367079836;1100;420
23990317;7142587;0.7781431818460174;378;1178
1325828;3147627;0.7880918034849302;757;818
27294113;124296;0.6231190285328545;1494;1867
4966519;41261;0.7261246789138154;2364;393
1549718;435448;0.8226203605309033;189;493
1176315;6067749;0.7254465993397261;2239;900
1892408;965060;0.8189684472893963;290;503
59182;285850;0.8509861785623309;90;122
1735142;7036594;0.7587596215839197;1244;1245
5346252;1543629;0.7786488825245887;752;662
31700563;597872;0.7913596331634278;521;461
2727859;1467815;0.6759386704365389;482;2012
168845;8359296;0.7810162897336662;201;1285
32932360;4858671;0.8043925788493114;211;984
1069678;963342;0.7249952891420658;2139;961
25463587;5182435;0.739033383735398;1798;1142
24931;72369;0.9031985983055242;54;0
10220402;6079165;0.7851012258913579;920;354
2954769;1940938;0.8114503773666653;472;359
292906;5367275;0.7572135197044187;1945;285
1699840;6270570;0.7582869321756064;2003;798
25876897;5295666;0.6853360226059672;1630;1617
3020119;1669375;0.7438189163339073;652;1523
28711923;1452260;0.6829005902475558;1385;1723
1121222;426425;0.7537432641185481;516;1460
9271237;6881536;0.7401824238030187;158;1716
446637;6309308;0.7695486463232759;1673;464
5317999;7717464;0.8007128525746885;281;765
25849403;6086874;0.7647698296958304;1567;945
44785;512236;0.8934998806695834;101;4
1123793;171063;0.7703229897551019;575;1374
10235;236673;0.7522143694389692;1685;1155
39652255;8255138;0.7924828364917922;944;562
12974527;707275;0.7287286990752371;1349;1273
144147;476251;0.752081304785386;1240;767
255475;1961812;0.8213610052055459;568;532
1794605;4075157;0.7964944898015169;1535;254
2892141;854439;0.7773114197503206;1979;525
8033631;1804608;0.5719126145468609;2317;1984
1739648;2251306;0.7328844089552659;974;1503
8983076;743408;0.6819740552210138;1511;1734
7912309;2457590;0.7555339759759145;1125;1192
3508024;6082998;0.6288299101792463;2411;1561
11244193;6237256;0.7758431732907292;1404;863
13884982;3690334;0.699137203660506;1546;1550
1452923;93701;0.7375215852867562;1724;994
3510191;5325698;0.7757008605958904;834;931
493464;302241;0.6577725172909766;2158;1643
2938105;1417535;0.7409385975749294;874;1495
3778415;5325670;0.7814003111284227;1811;221
8904909;272659;0.6653338245975816;1421;1827
470274;2639579;0.7440187548990526;1771;709
191311;168241;0.7832399469208101;990;726
1167930;1842998;0.7848915588203652;746;617
24144431;4342348;0.6047474802886544;758;2255
24471283;8358124;0.631015594286369;1853;1934
8693270;82406;0.7859681852587044;178;1346
1009369;720005;0.7847331854884638;1337;507
148593;1852183;0.7220441727857498;2339;713
1995024;3188164;0.7814975776994829;793;1175
4444;2846407;0.7896830486234435;1387;82
7504361;293829;0.8180494467891309;101;593
1021520;4846208;0.7538526498236229;1937;1276
21592;269217;0.7422378801626819;1540;1326
32425154;1424276;0.6157582266344767;692;2151
4248;1860087;0.8151624189914781;117;447
2993649;1210595;0.8145663128134054;516;381
11247;240069;0.7849411623939245;899;770
4357451;656359;0.704185736532346;325;1910
37700540;7493359;0.756558868831476;1349;1274
436658;4802405;0.7400452447274906;1761;993
12081131;2318570;0.6941619979941365;2209;1412
6995419;538047;0.6121603904162012;2350;1800
23976719;1479662;0.858234154383479;68;334
692163;4285163;0.7855466437363595;1895;50
25735;678822;0.8118357881869669;389;560
7806263;5228335;0.7152084069033122;1303;1507
283786;222609;0.7740991812849869;1186;1003
3321827;6218777;0.7368722685391793;1973;1287
882607;1869086;0.6942714289455363;2271;1337
893708;2374500;0.7197243021422877;2219;1193
32558;2564172;0.8126323300422579;416;967
45145137;5827169;0.7300388651533624;480;1558
3921;366;0.849327453015663;102;270
65964;70165;0.7534017457482216;1775;713
65965;2864179;0.79160759937444;1971;194
217623;140479;0.5495733819384797;1854;2154
2426713;381451;0.7601433243380251;94;1632
419296;117400;0.6299040381244085;512;2197
612098;16377;0.7442633237664104;972;1305
2377453;7088608;0.6757325279344986;703;1927
307556;1946756;0.7252680556687847;591;1682
1034011;140498;0.4889609391705123;1957;2331
612079;486115;0.6589127533309495;1363;1812
341918;6529728;0.7502687204539931;844;1340
2530844;1916738;0.7634781832731634;1708;810
2344572;1396005;0.7484908913325226;1297;1122
2779031;425733;0.7266908087372589;224;1968
1084657;454258;0.6618818353120245;1894;1659
860440;1041738;0.7491487182954998;670;1374
678023;115540;0.7053337906016492;235;1835
1369506;174400;0.6465252538259023;2019;1701
73391;825108;0.6601391732218472;1149;1705
2394731;252911;0.7587465406331237;818;1231
2394829;1918715;0.4772554012605992;2217;2303
54058;1379735;0.6588691693989134;1736;1818
676910;105971;0.4541602316541301;2179;2347
2886760;6585958;0.48794285275501825;1951;2345
493427;117465;0.7304825074937271;253;1978
3364364;8650;0.769930767916055;1682;293
377759;772623;0.6972934252656693;1591;1564
4402942;825622;0.7763298388880816;0;2076
6905141;1106708;0.6145164194107471;718;2207
598999;1360420;0.683253387357154;271;2036
1639131;1613834;0.5548648715097267;2223;2075
6539647;5633164;0.5820933881928035;1307;2155
7675064;530;0.5966899243267615;2350;1816
8362202;1527154;0.8013972549636744;884;667
313953;2321665;0.8109443635182401;916;90
599001;1474932;0.5656262129888963;2037;2106
2565475;2817031;0.7990647228303835;1661;62
10087792;2235635;0.7310680231707222;695;1297
1801518;4543506;0.6171831715961215;1399;2100
11080599;2046652;0.5927439598710253;2191;1978
11363457;6115562;0.38695914330168435;1967;2462
5377564;6066224;0.4803404149322612;1968;2339
8061879;808871;0.3819810170843724;2226;2424
12001152;1038829;0.5405763799787138;1146;2260
334463;74335;0.7765929521197171;361;804
443124;636305;0.7588041807792252;1649;759
350238;1106044;0.7344332737697897;1110;1501
13502784;2383238;0.6373098099393281;2075;1728
2225215;731302;0.8366091768480027;294;178
15530718;1366039;0.6995482733939359;137;74
179211;3060476;0.7106278756714655;1119;1600
8767432;7486792;0.5667445386258482;2007;2100
2584881;185312;0.6879576099098574;2113;1483
4021016;306434;0.7575327632255063;981;1025
2988185;4865787;0.8195835306152486;278;464
7677264;2508713;0.6651592951721916;1851;1710
3209753;6905103;0.7449094266466958;2306;567
9286561;7291896;0.7887478738460065;1098;360
12282615;4922596;0.7483658418250673;1722;956
1363368;6089162;0.8229758562492135;202;496
357632;206587;0.7324678126619316;2021;1026
22415983;4167518;0.7727202177258718;917;1040
884589;1042480;0.889889973518178;164;10
233579;144490;0.8469811721324393;297;182
377734;6455771;0.7692224327094236;1563;409
1466225;5615916;0.7187758328543823;1954;1292
25692022;8014637;0.7869424998073111;453;1018
3104473;1834967;0.7182301125197841;2287;856
1221281;328373;0.7697810229165867;766;1484
18756845;7637524;0.8599886753028358;254;66
969684;1903637;0.7287034710158924;2175;775
2895512;1689264;0.7776261128954868;870;1039
5469882;6083816;0.6790308101304051;2063;1686
264441;206746;0.7474112382185892;1194;1020
113499;4936796;0.7122766129508251;2332;973
25067310;3426631;0.6724150485963158;1531;1719
32282725;4383420;0.8023939080528024;571;687
27992090;6511646;0.8004039019244962;790;695
34694334;7049534;0.7830978091129366;1095;323
393535;4417425;0.7686646982722836;1494;567
8809081;2384416;0.7692970164323469;1275;548
2645235;2031979;0.7841312571654757;979;516
534435;894683;0.7692101228157922;1831;328
645120;3044698;0.8346289800802286;657;24
38076305;6641539;0.7802487432723013;454;1333
530013;2475573;0.7931781669970671;818;504
317695;172348;0.7284447337653248;2051;1306
10340;172348;0.7819653329022502;1869;316
8267443;8335779;0.7464861940098331;741;1493
39262858;7223933;0.7932948950935953;171;1366
434362;952369;0.7870941260190407;972;657
288316;300828;0.7748943313058587;1793;301
1260420;8039348;0.8110155517019559;605;186
501364;1234679;0.7478266706025827;1786;654
471571;5280296;0.7895004555085552;1758;198
749435;1407505;0.7550035936556192;1987;434
547826;1174797;0.8619478072643506;35;180
624313;5692484;0.8289545977123804;271;321
1166387;973241;0.75382367824371;1013;1391
655563;1085939;0.7553070030469277;516;1592
7720;1374374;0.7957165392985242;199;1049
2215876;744084;0.759012863304757;1818;418
1133059;614355;0.6550867537363937;1855;1791
7141060;7296224;0.7567021562321503;1960;733
5284190;864817;0.6719833771152901;769;1920
9791362;2416254;0.8175418713912217;31;738
8510006;1332981;0.6514332291330405;1035;1934
14483963;3201553;0.5241855202722437;1931;2201
17439;16185;0.7296160765973216;2137;1220
70345;124326;0.7516261499122173;1140;1277
3684940;514538;0.6571373381279721;2356;1442
16105438;1278041;0.6492035312238482;124;2334
594286;1744539;0.7451760134801231;1104;1279
10592299;966695;0.6494334606066944;482;2214
649474;147319;0.701092860408331;1878;1516
16361606;6480731;0.5753942118639271;2219;2012
6840;177251;0.7316120195262708;1738;1323
13751531;329191;0.7310635935398941;1889;1239
1154206;419983;0.6367985320749981;1735;1852
11506957;1151327;0.7512839767816231;1980;548
10794084;3909067;0.595603603189139;528;2319
1886538;1410869;0.6265595563806612;2166;1769
421482;63938;0.7709056572252632;946;649
24339818;2891223;0.4855274633722543;1094;2418
1485612;6113729;0.7929598333093154;1323;266
4449835;5547730;0.662573377836922;170;2206
599628;440502;0.6326910404697839;2244;1673
1795963;5962081;0.6752251292947447;1497;1754
5464202;40399;0.7992008038287517;551;1113
9905630;1435530;0.7234932731852975;1333;1508
887806;4918324;0.7989290010221042;862;791
9690128;3617403;0.6271175586714376;1216;2020
1808820;750608;0.6769424517358849;698;1942
18977568;5045461;0.6395982741808723;1509;1950
24055963;3160159;0.7160301095042946;777;1602
2237074;6269067;0.7559828920450244;1143;874
322169;224541;0.7557357190278147;356;1427
421489;1520270;0.6030789966132497;1722;2060
33853757;1062927;0.52384974916275;1892;2261
1704504;187380;0.6981470709644629;2242;1219
3305892;1896207;0.7457093041844638;2273;784
1163160;593496;0.6499463305851518;1737;1728
1045357;495623;0.6786791313440976;1936;1613
1365402;644319;0.6977261978116621;2102;1439
1952148;477381;0.685100127099731;1685;1569
2172795;692751;0.7870547212802874;808;379
511018;2881294;0.7367815243775295;1261;1477
5176008;1167966;0.6546199369446444;2077;1678
1745185;440181;0.7388509717491442;644;1517
1691838;486651;0.7657100058702686;716;1217
1329953;496948;0.7852528543260147;1416;336
19385377;304577;0.6462054249003912;2201;1679
18825;8173962;0.7625696715917911;891;1146
2863180;5183364;0.8192102666234031;255;811
3959600;6449104;0.793222806515575;384;1091
540849;1871232;0.7721731445919596;1225;604
914512;4415831;0.8494812949779633;67;226
7376839;8254937;0.7147588900798413;2276;1091
2294305;6868890;0.743924989673143;1091;1384
420584;3270370;0.8271371485103814;356;64
9647445;2410560;0.7936344337736254;1117;364
951649;5117090;0.812147884468593;494;387
167816;826849;0.8384009841853864;296;144
363786;1815636;0.5424647986203767;1859;2149
1880656;8168002;0.8912323431628555;16;48
18459657;6862140;0.6436512331622022;1549;1922
1425751;3479695;0.5016217128704367;2285;2188
2551242;356494;0.8468290239746179;245;127
22728411;1057631;0.35850165660261546;2275;2454
8526396;1188000;0.8531817365283363;204;119
4122052;7702442;0.7729877188396037;1019;711
1178749;7278755;0.7793160533833705;1336;576
1047556;1861369;0.8762228055208898;43;121
10802;122351;0.8291712483324241;163;736
29572974;5243184;0.7428751512387294;1933;813
30691222;125532;0.8327652325519442;188;309
70318;798;0.8981531391833502;50;4
2044294;5304102;0.8105632920537078;153;794
4519522;4692918;0.7586120990530849;1487;977
186359;7924361;0.7278341183712859;1605;1535
3262281;8252813;0.6879436976329456;1534;1552
33477771;6596914;0.802285530348193;286;491
34300200;7692104;0.6663280075581508;135;2245
34597639;7663698;0.5323022583451409;1928;2156
10791444;2397137;0.8098047192178491;440;554
28935062;6248368;0.6761417853327506;489;2003
20004440;5153883;0.6302184819581603;2042;1869
15566954;437140;0.8225806199352891;356;319
35014091;5084487;0.6065356043402379;925;2113
34526;222797;0.8510174827156713;375;23
375327;368563;0.6724006388300842;2293;1486
1452410;5521529;0.8302016389409124;86;163
20783;473802;0.8650871859061613;134;55
917175;485820;0.7508071628448996;1496;1081
5902330;1557201;0.7107270874187137;1077;1608
5871200;4378845;0.8212174042167575;562;172
39957113;7994079;0.5444575064235486;166;2470
1425934;205811;0.8322712827061243;74;568
44215666;7978018;0.5756716845672818;600;2292
1431965;8048935;0.7786245291115699;1910;416
18933383;673357;0.6200564936408715;2085;2030
230916;256377;0.8537313160289024;308;52
101421;6251;0.6779475976442394;1989;1676
907215;1078011;0.7008181006537642;983;1830
48143;135855;0.6886624765017056;1697;1582
2356452;4925032;0.699477993134187;900;1744
827294;1626504;0.5505487029513969;2438;1974
5137674;8211002;0.7420289742922926;2000;324
974971;229260;0.4793964499011929;1968;2323
2483392;234686;0.7542056608926276;302;1487
1341483;319868;0.514217777132336;2242;2142
5457179;7645232;0.637414488682313;1267;1988
2061847;677420;0.6278010403323121;1768;1956
2539918;5841520;0.6222224250456688;768;2136
238751;100353;0.6651378356652553;1368;1847
5339831;1529953;0.6303516561291276;524;2197
9082535;5367701;0.7043899574848455;748;1632
350705;190317;0.7312051101470428;2242;724
11585483;6922762;0.5754276090458127;2410;1826
2637446;1036594;0.5904376269962102;1759;2066
5658266;7338498;0.7718956714628791;668;1253
38893;49365;0.7805954459173934;657;429
1590295;258175;0.7358325793501711;1231;1437
504252;1285220;0.6854009563299404;1702;1696
5223232;1527423;0.6706089851808408;1896;1603
2099012;1297945;0.672953851409011;1080;1856
15107;1511;0.7581235206589353;434;1505
5687185;708395;0.7624739709152202;1771;806
43389;105123;0.7534599309947482;1662;854
22112928;7024059;0.8068811052979457;741;446
13548959;83790;0.6550956949238318;2310;1817
41861;456672;0.7762673091452404;942;889
3359032;995578;0.47828261488129176;2466;2003
15499235;6194407;0.6871492686634877;2388;1083
24955272;6932851;0.6348262578004671;207;2322
80850;336441;0.7175749824337545;1264;1600
31929;6431;0.947749689011944;411;0
4094578;1075017;0.5430800497563435;2455;1916
20818429;2581064;0.6085200271132155;2398;1724
27656285;7670477;0.6620837122871215;1804;1773
2527345;1049875;0.8060018292646652;621;337
39219;684789;0.6860369891847231;2341;1572
261636;737551;0.7815807765116021;1803;252
955956;120770;0.720414732209848;1695;1580
9629828;738552;0.5993029000130387;2091;1971
18508;102846;0.8658079413656705;39;93
62737;349060;0.7376416930272454;1156;1252
2741879;6938247;0.6500879958415782;1575;1911
1609942;6577694;0.6909795480584799;2362;1306
4315433;236360;0.7450389727900283;1793;582
379931;7721008;0.6301844716673255;2068;1807
179849;16746;0.7445191767358186;519;1607
1672901;4961724;0.8297234879312192;527;83
1488582;1828724;0.7989717741006688;610;671
13299924;2018826;0.7412986436970377;2025;812
4700891;1397129;0.8152738972764924;615;298
1912949;868469;0.7587527312645144;814;542
2055371;2473889;0.7647635977998536;1653;804
6084972;4109680;0.8021027678871501;929;281
2175376;1811532;0.7619694786321536;1820;531
1073354;76867;0.6495101536381488;2006;1686
12446969;1924658;0.7736095364271167;1306;1264
18930434;2664544;0.8005856988175853;876;65
704136;3555161;0.7733739991477367;1871;699
24523459;4256396;0.7579642001641804;1807;379
11743517;1665609;0.8718577266147931;14;203
1587371;794159;0.8575370690621875;48;233
9964620;2169722;0.8318409922312993;610;78
30871248;226493;0.757895341028589;1485;1193
20111312;2315729;0.8557225847116052;57;230
22612336;5872573;0.7711363803423591;878;856
163710;5235770;0.7868147603652798;559;617
23994263;3734601;0.850585672387586;72;387
32783442;5091054;0.7547473684139462;1393;1157
1379498;89146;0.7054139665523762;2203;1363
28544414;4583947;0.7962799607279407;913;838
29837993;5543723;0.8474773753035287;4;464
901765;561399;0.7255193579885758;1771;1222
26893018;3651741;0.8685750813113199;44;113
23796306;3665169;0.8343830828415293;297;115
6614;856327;0.8582091764626862;192;93
8036013;1057483;0.8799664145682375;159;68
6873724;2017179;0.7851909576326677;611;1050
32900016;5404191;0.7655913759240647;1107;947
33372547;1027291;0.7166320823693203;688;1623
4750719;5190780;0.7725100899194142;2176;108
7483605;6371482;0.8632102851091603;122;73
12600716;4771825;0.7717826542584939;1121;627
32396343;4380309;0.5522182769812141;2367;2015
24665310;4908780;0.8291368643177699;698;56
35584563;6379126;0.8014204426104554;1120;388
2140792;2915595;0.792025962381197;1257;250
5843971;6535680;0.7946723809090339;1570;307
35200704;5404319;0.7804474633398994;1365;402
25340706;3189745;0.8158861599467249;215;572
28834718;4765766;0.796121946729495;1080;101
2030653;4937605;0.8221909791021009;303;123
30740464;6427738;0.7578016378213271;1968;733
9967139;2267087;0.8344889258112289;554;23
33108510;5298941;0.8544898161382528;21;268
31065729;4769337;0.8598086138488912;79;83
26204806;6050397;0.8432674081921459;308;192
1400854;4567460;0.5594951182122572;530;2359
663278;6396237;0.71994185136588;1939;1361
636698;3504514;0.7818718623809794;1644;250
685750;4361706;0.8231460236023743;249;377
1755761;3525631;0.7429139724686584;713;1523
1723052;370328;0.6286338347722509;1733;1931
1610154;1348549;0.6800539927814989;1293;1759
